u,v,key,name,highway,length,maxspeed,lanes,oneway,geometry_wkt
6486326899,4798310789,0,,unclassified,97.49,,,False,"LINESTRING (77.1503984 28.6282455, 77.1503904 28.6283225, 77.1501234 28.6290868)"
6486326899,9840938198,0,,unclassified,46.103,,,False,"LINESTRING (77.1503984 28.6282455, 77.1503866 28.6281727, 77.1503558 28.6280927, 77.1502431 28.6278559)"
6486341294,6734500036,0,,residential,57.712,,,False,"LINESTRING (77.1404787 28.6335305, 77.1399503 28.6337635)"
6486341294,6734500038,0,,residential,30.124,,,False,"LINESTRING (77.1404787 28.6335305, 77.1406109 28.6337753)"
6486341294,6728832187,0,,residential,40.480000000000004,,,False,"LINESTRING (77.1404787 28.6335305, 77.1405673 28.6334907, 77.1405955 28.6334683, 77.1406002 28.6334431, 77.1405921 28.6334048, 77.1405071 28.6332423)"
6487064587,6731255519,0,,residential,313.30800000000005,,,False,"LINESTRING (77.1374142 28.6053831, 77.1375364 28.6049165, 77.1377858 28.6042265, 77.1378449 28.6040405, 77.1378449 28.6039745, 77.1378234 28.6039227, 77.1377832 28.6038933, 77.1377268 28.6038556, 77.1376893 28.6038121, 77.1376571 28.6037614, 77.1376276 28.6037002, 77.1376075 28.6036331, 77.1375847 28.6035448, 77.1373725 28.6027118)"
6487064587,6487064589,0,,residential,92.00600000000001,,,False,"LINESTRING (77.1374142 28.6053831, 77.137059 28.6055193, 77.1366088 28.6057081, 77.1365593 28.605731)"
6487064587,6487064592,0,,residential,413.839,,,False,"LINESTRING (77.1374142 28.6053831, 77.1387166 28.6048835, 77.13932 28.6046381, 77.1400613 28.6043367, 77.1408133 28.6040379, 77.141296 28.603892)"
6487064588,6487064589,0,,residential,8.428,,,False,"LINESTRING (77.1364812 28.6057633, 77.1365593 28.605731)"
6487064588,1986129819,0,Hospital Road,tertiary,183.19299999999998,,,True,"LINESTRING (77.1364812 28.6057633, 77.1366075 28.6060174, 77.1371711 28.6071376, 77.1372094 28.6072793)"
6487064589,6487064588,0,,residential,8.428,,,False,"LINESTRING (77.1365593 28.605731, 77.1364812 28.6057633)"
6487064589,6487064587,0,,residential,92.006,,,False,"LINESTRING (77.1365593 28.605731, 77.1366088 28.6057081, 77.137059 28.6055193, 77.1374142 28.6053831)"
6487064589,1986129649,0,,tertiary,428.09299999999996,,,True,"LINESTRING (77.1365593 28.605731, 77.1353021 28.603188, 77.1352384 28.6030582, 77.1348504 28.6022929, 77.134847 28.6022867, 77.1348002 28.6022046)"
6487064592,1986129741,0,,residential,242.59300000000002,,,False,"LINESTRING (77.141296 28.603892, 77.1416173 28.604498, 77.1417327 28.6047292, 77.1417701 28.604805, 77.1423034 28.6058862)"
6487064592,6731255542,0,,residential,322.75600000000003,,,False,"LINESTRING (77.141296 28.603892, 77.1410803 28.6034214, 77.1408259 28.6029113, 77.1405817 28.6024218, 77.1401806 28.6015487, 77.1400106 28.6012182)"
6487064592,6487064587,0,,residential,413.839,,,False,"LINESTRING (77.141296 28.603892, 77.1408133 28.6040379, 77.1400613 28.6043367, 77.13932 28.6046381, 77.1387166 28.6048835, 77.1374142 28.6053831)"
6487867376,4231620838,0,D Block Road,residential,55.197,,,False,"LINESTRING (77.1073784 28.6048944, 77.1069099 28.6051723)"
6487867376,3739080344,0,,residential,10.745,,,False,"LINESTRING (77.1073784 28.6048944, 77.1074696 28.6048403)"
6487867376,9861852082,0,,residential,21.253,,,False,"LINESTRING (77.1073784 28.6048944, 77.1072953 28.6048151, 77.1072663 28.6047928, 77.1072129 28.6047768)"
6490089041,6490089042,0,,residential,7.936,,,False,"LINESTRING (77.1895398 28.5602744, 77.1895687 28.5603411)"
6490089041,5744172175,0,Chaudhary Harsukh Marg,tertiary,137.41400000000002,,,True,"LINESTRING (77.1895398 28.5602744, 77.1883572 28.5606249, 77.1882454 28.5606573, 77.1882063 28.5606686)"
6490089042,6490089041,0,,residential,7.936,,,False,"LINESTRING (77.1895687 28.5603411, 77.1895398 28.5602744)"
6490089042,11009972517,0,,residential,6.546,,,False,"LINESTRING (77.1895687 28.5603411, 77.1895923 28.5603962)"
6496712067,9868290061,0,,residential,31.453,,,False,"LINESTRING (77.1222874 28.5453991, 77.1223779 28.545243, 77.1224215 28.5451594, 77.1224292 28.5451452)"
6496712067,4930262932,0,,secondary,336.325,,3,True,"LINESTRING (77.1222874 28.5453991, 77.1222675 28.5453903, 77.1221895 28.5453539, 77.1217455 28.545147, 77.1214652 28.5450161, 77.1212367 28.5449095, 77.1209941 28.5447962, 77.1206224 28.5446098, 77.1200904 28.5443525, 77.1196264 28.5440673, 77.1193496 28.5438419)"
6496826416,9870117910,0,,residential,22.022,,,False,"LINESTRING (77.1276256 28.5404311, 77.1274002 28.5404273)"
6496826416,9869543823,0,,residential,44.801,,,False,"LINESTRING (77.1276256 28.5404311, 77.1276285 28.540834)"
6496826416,6486270777,0,,residential,70.10199999999999,,,False,"LINESTRING (77.1276256 28.5404311, 77.1278657 28.5404331, 77.1278825 28.5404355, 77.1278915 28.5404402, 77.1278945 28.5404499, 77.1278959 28.5404602, 77.1278848 28.540835)"
6496826417,9869543823,0,,residential,18.603,,,False,"LINESTRING (77.1276297 28.5410013, 77.1276285 28.540834)"
6497271985,11273622652,0,,residential,63.057,,,False,"LINESTRING (77.1263025 28.5405083, 77.1262758 28.5410749)"
6497271987,4211909464,0,,residential,22.265,,,False,"LINESTRING (77.1258205 28.5406313, 77.1255927 28.5406382)"
6497271989,4211909459,0,,residential,41.033,,,False,"LINESTRING (77.1265272 28.5404405, 77.126675 28.5404379, 77.126947 28.5404278)"
6513723507,4230179459,0,Street Number 7,residential,39.929,,,False,"LINESTRING (77.1238746 28.5447641, 77.1238838 28.5451231)"
6513723507,4230179456,0,Street Number 7,residential,38.463,,,False,"LINESTRING (77.1238746 28.5447641, 77.1238717 28.5444182)"
6513723507,6513723508,0,,residential,78.749,,,False,"LINESTRING (77.1238746 28.5447641, 77.1246808 28.5447618)"
6513723507,9868290084,0,,residential,72.384,,,False,"LINESTRING (77.1238746 28.5447641, 77.1234226 28.5447662, 77.1231336 28.5447618)"
6513723508,6513777816,0,,residential,40.023,,,False,"LINESTRING (77.1246808 28.5447618, 77.1246749 28.5444019)"
6513723508,6513723507,0,,residential,78.749,,,False,"LINESTRING (77.1246808 28.5447618, 77.1238746 28.5447641)"
6513723508,10979976824,0,,residential,79.221,,,False,"LINESTRING (77.1246808 28.5447618, 77.1246806 28.5448981, 77.1246841 28.5449059, 77.1246963 28.5449105, 77.1247081 28.5449111, 77.1249957 28.5449161, 77.1250043 28.5449149, 77.1250108 28.5449123, 77.125014 28.5449054, 77.1250159 28.5448961, 77.1250156 28.5446339)"
6513777816,4211841446,0,,residential,39.578,,,False,"LINESTRING (77.1246749 28.5444019, 77.1246691 28.544046)"
6513777816,6513723508,0,,residential,40.023,,,False,"LINESTRING (77.1246749 28.5444019, 77.1246808 28.5447618)"
6513777816,4230179456,0,Street Number 5B,residential,78.499,,,False,"LINESTRING (77.1246749 28.5444019, 77.1241113 28.5444087, 77.1239172 28.5444145, 77.1238954 28.544415, 77.1238717 28.5444182)"
6531309277,6531309281,0,,residential,49.437,,,False,"LINESTRING (77.1357059 28.6229853, 77.1358064 28.6230459, 77.1358962 28.6231235, 77.1359485 28.6231924, 77.1360102 28.623326)"
6531309277,9819395546,0,Mahatma Gandhi Marg,secondary,55.149,,,True,"LINESTRING (77.1357059 28.6229853, 77.1357464 28.6228827, 77.1358603 28.6225644, 77.1358786 28.6225131)"
6531309281,6645855936,0,,residential,77.566,,,False,"LINESTRING (77.1360102 28.623326, 77.1366716 28.6229393)"
6531309281,6531309277,0,,residential,49.437,,,False,"LINESTRING (77.1360102 28.623326, 77.1359485 28.6231924, 77.1358962 28.6231235, 77.1358064 28.6230459, 77.1357059 28.6229853)"
6531309281,6531350886,0,,residential,106.353,,,False,"LINESTRING (77.1360102 28.623326, 77.1361095 28.6235162, 77.1361765 28.6236203, 77.1362429 28.6237057, 77.1363475 28.6238287, 77.1365091 28.6240229, 77.1365959 28.6241286)"
6531322255,6531322258,0,,secondary_link,24.835,,,False,"LINESTRING (77.1353802 28.6238212, 77.1352934 28.6237987, 77.1352257 28.6237775, 77.1351472 28.6237353)"
6531322255,6531309277,0,Mahatma Gandhi Marg,secondary,98.23700000000001,,,True,"LINESTRING (77.1353802 28.6238212, 77.1354323 28.6236793, 77.1357059 28.6229853)"
6531322258,6531322255,0,,secondary_link,24.834999999999997,,,False,"LINESTRING (77.1351472 28.6237353, 77.1352257 28.6237775, 77.1352934 28.6237987, 77.1353802 28.6238212)"
6531322258,6622490398,0,Mahatma Gandhi Marg,secondary,165.858,,,True,"LINESTRING (77.1351472 28.6237353, 77.1347799 28.6246172, 77.1346697 28.6248817, 77.1345637 28.6251362)"
6531350886,6436867091,0,Maharana Pratap Road,residential,93.119,,,False,"LINESTRING (77.1365959 28.6241286, 77.1365192 28.6244685, 77.1364956 28.6246615, 77.1364394 28.6249542)"
6531350886,11576255780,0,Maharana Pratap Road,residential,18.581999999999997,,,False,"LINESTRING (77.1365959 28.6241286, 77.1366472 28.6239747, 77.1366497 28.6239683)"
6531350886,6531309281,0,,residential,106.35300000000001,,,False,"LINESTRING (77.1365959 28.6241286, 77.1365091 28.6240229, 77.1363475 28.6238287, 77.1362429 28.6237057, 77.1361765 28.6236203, 77.1361095 28.6235162, 77.1360102 28.623326)"
6531585510,11607465286,0,,residential,97.745,,,False,"LINESTRING (77.2112594 28.6231193, 77.2120976 28.6226383)"
6531585510,267259262,0,Mahadev Road,residential,58.003,,,False,"LINESTRING (77.2112594 28.6231193, 77.2114443 28.6233491, 77.2116022 28.6235454)"
6531585510,267259269,0,Mahadev Road,residential,220.02200000000002,,,False,"LINESTRING (77.2112594 28.6231193, 77.2111067 28.6229352, 77.2108606 28.6226384, 77.2107321 28.6224835, 77.2095859 28.6231232)"
6531650304,1802525708,0,Ramakrishna Ashram Marg,tertiary,109.503,,2,True,"LINESTRING (77.2063255 28.6363087, 77.2069434 28.6371307)"
6531650304,11015635309,0,,residential,299.188,,,False,"LINESTRING (77.2063255 28.6363087, 77.2061755 28.636404, 77.2059542 28.6365605, 77.2057731 28.6366806, 77.2056162 28.6367971, 77.2054258 28.6369372, 77.2052287 28.6370808, 77.2050878 28.6371432, 77.2049711 28.6371149, 77.2047794 28.6370031, 77.2046131 28.6368242, 77.2045085 28.6366594, 77.2045045 28.6366141, 77.2045274 28.6365652, 77.2050022 28.6363044)"
6531655529,10262211498,0,Kali Bari Lane,residential,43.256,,,False,"LINESTRING (77.2030775 28.6278951, 77.2027048 28.6281056)"
6531655529,10264741988,0,Kali Bari Lane,residential,212.40000000000003,,,False,"LINESTRING (77.2030775 28.6278951, 77.2041723 28.627279, 77.2043357 28.627187, 77.2043494 28.6271722, 77.204361 28.6271554, 77.2044662 28.62695, 77.2046028 28.6266833, 77.204623 28.6266453)"
6531655529,6531655534,0,,residential,86.837,,,False,"LINESTRING (77.2030775 28.6278951, 77.2029662 28.6277334, 77.2029495 28.6276675, 77.2029307 28.6275827, 77.2028791 28.6274745, 77.2026873 28.6272014)"
6531655534,10262239804,0,,residential,43.927,,,False,"LINESTRING (77.2026873 28.6272014, 77.2023241 28.6274347)"
6531655534,6531655529,0,,residential,86.837,,,False,"LINESTRING (77.2026873 28.6272014, 77.2028791 28.6274745, 77.2029307 28.6275827, 77.2029495 28.6276675, 77.2029662 28.6277334, 77.2030775 28.6278951)"
6531655534,10262239803,0,,residential,112.024,,,False,"LINESTRING (77.2026873 28.6272014, 77.2025142 28.6269647, 77.2023198 28.626694, 77.2022782 28.6266846, 77.2022368 28.6266899, 77.2019293 28.6268828)"
6536900342,11668306616,0,,residential,2.018,,,False,"LINESTRING (77.2072281 28.5756777, 77.2072474 28.5756712)"
6536900342,11668306615,0,,residential,16.413,,,False,"LINESTRING (77.2072281 28.5756777, 77.2072011 28.5756876, 77.2070985 28.5757227, 77.2070719 28.5757322)"
6536900342,6536900345,0,,residential,65.282,,,False,"LINESTRING (77.2072281 28.5756777, 77.2070544 28.5753614, 77.2070031 28.5752455, 77.2069707 28.5751376)"
6536900345,6536900342,0,,residential,65.282,,,False,"LINESTRING (77.2069707 28.5751376, 77.2070031 28.5752455, 77.2070544 28.5753614, 77.2072281 28.5756777)"
6538681271,6436726878,0,,tertiary,37.289,,,True,"LINESTRING (77.1765183 28.5780357, 77.176698 28.5777398)"
6538681271,6538681272,0,,tertiary_link,31.91,,,False,"LINESTRING (77.1765183 28.5780357, 77.1762188 28.5779209)"
6538681272,1867171602,0,,tertiary,4.45,,,True,"LINESTRING (77.1762188 28.5779209, 77.1761982 28.5779566)"
6538681272,6538681271,0,,tertiary_link,31.91,,,False,"LINESTRING (77.1762188 28.5779209, 77.1765183 28.5780357)"
6538724479,12874712045,0,2nd Cross Road,residential,81.341,,,False,"LINESTRING (77.1998602 28.5770581, 77.1990293 28.5770063)"
6538724479,10274811138,0,,residential,143.078,,,False,"LINESTRING (77.1998602 28.5770581, 77.1998222 28.5783444)"
6538724479,9854911988,0,2nd Cross Road,residential,157.81900000000002,,,False,"LINESTRING (77.1998602 28.5770581, 77.2006382 28.5770687, 77.2006783 28.5770692, 77.2014762 28.57708)"
6538725141,9873564958,0,,residential,8.573,,,False,"LINESTRING (77.1751085 28.5721405, 77.175082 28.572067)"
6538725141,1114882316,0,Kaifi Azmi Marg,tertiary,378.63899999999995,,,True,"LINESTRING (77.1751085 28.5721405, 77.1753625 28.5719775, 77.1755809 28.5718348, 77.1756097 28.571816, 77.1760073 28.5715633, 77.1765786 28.5711846, 77.177065 28.5709077, 77.1773357 28.570773, 77.1777226 28.5706058, 77.1779285 28.5705181, 77.1781752 28.5704221, 77.1782711 28.5703805, 77.1783529 28.5703028)"
6538725143,9873564958,0,,residential,10.455,,,False,"LINESTRING (77.1750534 28.5719765, 77.1750632 28.5720156, 77.175082 28.572067)"
6538750821,3746139127,0,Subramaniyam Bharti Marg,secondary,78.665,,2,True,"LINESTRING (77.2252544 28.598582, 77.2259214 28.5989789)"
6538750821,2506020998,0,,residential,33.638000000000005,,,False,"LINESTRING (77.2252544 28.598582, 77.2250904 28.5987325, 77.225009 28.5987939)"
6538751119,13382797149,0,Golf Links Central Road,residential,34.439,30,2,False,"LINESTRING (77.2308555 28.5961915, 77.2308588 28.5958818)"
6538751119,7615445009,0,Golf Links Central Road,residential,40.797,30,2,False,"LINESTRING (77.2308555 28.5961915, 77.2308552 28.5965584)"
6538751119,13353024802,0,,residential,43.183,,,False,"LINESTRING (77.2308555 28.5961915, 77.2312978 28.5961936)"
6538751120,1803830145,0,,residential,130.266,,,False,"LINESTRING (77.2315925 28.596195, 77.2315978 28.5973665)"
6538751120,10274891135,0,,residential,129.955,,,False,"LINESTRING (77.2315925 28.596195, 77.2315873 28.5950263)"
6538751120,13353024802,0,,residential,28.772,,,False,"LINESTRING (77.2315925 28.596195, 77.2312978 28.5961936)"
6538751120,6538751121,0,,residential,56.036,,,False,"LINESTRING (77.2315925 28.596195, 77.2320829 28.5962012, 77.2321664 28.5962023)"
6538751121,9713020428,0,Archbishop Makarios Marg,tertiary,129.39000000000001,,2,True,"LINESTRING (77.2321664 28.5962023, 77.2321602 28.5969335, 77.232163 28.5973659)"
6538751121,6538751120,0,,residential,56.036,,,False,"LINESTRING (77.2321664 28.5962023, 77.2320829 28.5962012, 77.2315925 28.596195)"
6538753126,267197833,0,,residential,65.264,,,False,"LINESTRING (77.2297787 28.6027064, 77.2297324 28.602659, 77.2293855 28.602232)"
6538753126,12297522687,0,,residential,74.645,,,False,"LINESTRING (77.2297787 28.6027064, 77.2298768 28.602756, 77.2302798 28.6028649, 77.2304963 28.6029324)"
6538753126,6436466224,0,,residential,74.315,,,False,"LINESTRING (77.2297787 28.6027064, 77.2296944 28.6027486, 77.2296233 28.6027842, 77.2294356 28.602863, 77.229225 28.6029525, 77.2291043 28.6030153)"
6538759420,1870091872,0,,residential,35.260000000000005,,,False,"LINESTRING (77.2290587 28.5955297, 77.2290151 28.5954897, 77.2289516 28.595477, 77.228723 28.5954376)"
6538759420,6538759433,0,,residential,179.71999999999997,,,False,"LINESTRING (77.2290587 28.5955297, 77.2290655 28.5955875, 77.22903 28.5963233, 77.2290078 28.5968226, 77.228948 28.5971403)"
6538759420,13354822626,0,41-52 Lodhi Estate,residential,200.464,,,False,"LINESTRING (77.2290587 28.5955297, 77.2296086 28.5955439, 77.2296249 28.5955282, 77.2296327 28.595505, 77.2296424 28.5954229, 77.2296408 28.5953931, 77.2296161 28.5953742, 77.2295376 28.5953578, 77.2293135 28.5953343, 77.2290898 28.5952842, 77.2290504 28.5952689, 77.2290267 28.5952438, 77.2290158 28.5952075, 77.2290819 28.5948089, 77.2291028 28.5946593)"
6538759433,6538759420,0,,residential,179.72000000000003,,,False,"LINESTRING (77.228948 28.5971403, 77.2290078 28.5968226, 77.22903 28.5963233, 77.2290655 28.5955875, 77.2290587 28.5955297)"
6538759433,6538759437,0,,residential,131.459,,,False,"LINESTRING (77.228948 28.5971403, 77.2290185 28.5971354, 77.229162 28.597137, 77.2294938 28.5971408, 77.2295461 28.5971544, 77.2295734 28.5971889, 77.2295737 28.5972371, 77.2295561 28.5972932, 77.2295214 28.5973195, 77.2294489 28.597329, 77.2293756 28.5973346, 77.2290665 28.5973321, 77.2289917 28.5973266)"
6538759433,6538759434,0,,residential,9.75,,,False,"LINESTRING (77.228948 28.5971403, 77.2289055 28.5971678, 77.2288857 28.5972053)"
6538759434,6435908901,0,,residential,25.442,,,False,"LINESTRING (77.2288857 28.5972053, 77.2286251 28.5972058)"
6538759434,6538759433,0,,residential,9.75,,,False,"LINESTRING (77.2288857 28.5972053, 77.2289055 28.5971678, 77.228948 28.5971403)"
6538759434,6538759437,0,,residential,18.572,,,False,"LINESTRING (77.2288857 28.5972053, 77.2288844 28.5972371, 77.22893 28.5973007, 77.2289917 28.5973266)"
6538759437,6538759434,0,,residential,18.572,,,False,"LINESTRING (77.2289917 28.5973266, 77.22893 28.5973007, 77.2288844 28.5972371, 77.2288857 28.5972053)"
6538759437,6538759433,0,,residential,131.459,,,False,"LINESTRING (77.2289917 28.5973266, 77.2290665 28.5973321, 77.2293756 28.5973346, 77.2294489 28.597329, 77.2295214 28.5973195, 77.2295561 28.5972932, 77.2295737 28.5972371, 77.2295734 28.5971889, 77.2295461 28.5971544, 77.2294938 28.5971408, 77.229162 28.597137, 77.2290185 28.5971354, 77.228948 28.5971403)"
6538759437,6538759441,0,,residential,78.84200000000001,,,False,"LINESTRING (77.2289917 28.5973266, 77.2289903 28.5974031, 77.2289635 28.5977222, 77.2289442 28.5980343)"
6538759441,6538759437,0,,residential,78.842,,,False,"LINESTRING (77.2289442 28.5980343, 77.2289635 28.5977222, 77.2289903 28.5974031, 77.2289917 28.5973266)"
6538759441,6538759450,0,,residential,16.27,,,False,"LINESTRING (77.2289442 28.5980343, 77.2288804 28.5980614, 77.2288039 28.598112)"
6538759441,13382797523,0,,residential,16.173000000000002,,,False,"LINESTRING (77.2289442 28.5980343, 77.2290094 28.5980258, 77.2290802 28.5980272, 77.2291091 28.5980282)"
6538759450,1870091878,0,,residential,23.428,,,False,"LINESTRING (77.2288039 28.598112, 77.2285641 28.598104)"
6538759450,13382785936,0,,residential,84.793,,,False,"LINESTRING (77.2288039 28.598112, 77.2288608 28.5981693, 77.2289026 28.5981951, 77.2289528 28.5982109, 77.2290186 28.5982233, 77.2293904 28.5982246, 77.2294427 28.5982118, 77.229475 28.598191, 77.2294983 28.5981593, 77.2295007 28.5981028, 77.2294879 28.5980726)"
6538759450,6538759441,0,,residential,16.27,,,False,"LINESTRING (77.2288039 28.598112, 77.2288804 28.5980614, 77.2289442 28.5980343)"
6538760815,13378020400,0,Safdarjung Road,secondary,698.807,,2,True,"LINESTRING (77.2075755 28.5957192, 77.2078378 28.5951549, 77.2080629 28.5946705, 77.2091968 28.5922306, 77.2092958 28.5920187, 77.2095095 28.5915611, 77.2095807 28.5915199, 77.2096655 28.5915016, 77.2115317 28.5915983)"
6538760819,7305381085,0,Doctor A.P.J. Abdul Kalam Marg,secondary,39.104,,2,True,"LINESTRING (77.2077929 28.596109, 77.20764 28.5960403, 77.2074654 28.5960158, 77.2074141 28.5960086)"
